edition_target_id,label,language_tag,population_low,population_high,intrinsic_need_low,intrinsic_need_high,possible_rank_best,possible_rank_worst,top10_status,top100_status,population_basis_class,order_lane,model_status,authorization_id,authorization_ids,authorization_status,authorization_tier,evidence_identity_id,source_lane,source_record_id,evidence_role,target_row_sha256,evidence_row_sha256,source_evidence_row_sha256,source_registry_row_hashes,evidence_bounds_source_complete,evidence_bounds_were_imputed,population_bound_type,source_population_low_persons,source_population_base_persons,source_population_high_persons,normalized_population_low_persons,normalized_population_high_persons,local_work_exclusion,synthetic_or_model_prior
edition-target:lang:gub-BR,Guajajara,gub-BR,29212.000000,29212.000000,462.271367,19157.951367,84,195,OUTSIDE,POSSIBLE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:510d06f83bbb314c4c3d9e6f,auth:canonical:canonical:pop:510d06f83bbb314c4c3d9e6f,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:510d06f83bbb314c4c3d9e6f,legacy_canonical_population,pop:510d06f83bbb314c4c3d9e6f,language_population_or_context,ae3f9e1d129546cf9b02e1aadfe34f3bf31a5a8290e0e581f7481a2c7ed24f9b,a514ab799a160fd293da757969828b4bb1a76dc8bca51f22591040d18ac0485e,9bedb67a3a9b037da5a170e953ee4a86e6b2ff84bedd29daacfd2e02a97ebe51,00F27D5EB50DA2CA57FA3A6F052C248DDAD3FC7612C1FDD6568E85590DFD5616,true,false,POINT,,29212,,29212,29212,true,false
edition-target:lang:nzs-NZ,New Zealand Sign Language,nzs-NZ,24678.000000,24678.000000,3306.852000,19100.772000,84,176,OUTSIDE,POSSIBLE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:2c6b4fbd82a93bd3d3893336,auth:canonical:canonical:pop:2c6b4fbd82a93bd3d3893336,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:2c6b4fbd82a93bd3d3893336,legacy_canonical_population,pop:2c6b4fbd82a93bd3d3893336,language_population_or_context,34129d807673f28657eeda8f128024640bacff50c1cef09d0162ccc8c41e8c62,a495c50fdb7f53fe23649484cbe0ab2628c6e82fa9860740f1f5bf0243835430,a9a31b0390650fcdab0bc5ab1c521b1b182db4c8efa1965e58a39470fda87ee0,BD3026B734E96CCA7936D3365171B291F35C6F9E2B1CE74D31B688DABD477D85,true,false,POINT,24678,24678,24678,24678,24678,true,false
edition-target:lang:kgp-BR,Kaingang,kgp-BR,27482.000000,27482.000000,434.894623,18023.374623,85,195,OUTSIDE,POSSIBLE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:5ec881cf43c86faa9d9f487b,auth:canonical:canonical:pop:5ec881cf43c86faa9d9f487b,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:5ec881cf43c86faa9d9f487b,legacy_canonical_population,pop:5ec881cf43c86faa9d9f487b,language_population_or_context,f32528b14b20e0949fc8167a3da8b5164bbd1d47b6375abf6474e04060ce3c32,51f7127abeb673197621d36e3274821eab10d79bf4e679363138c112e549b1ba,2bcab8b5ed3222142a8a9436ad40544cb39f0823cfa7c6adcd9ae4f4643119aa,00F27D5EB50DA2CA57FA3A6F052C248DDAD3FC7612C1FDD6568E85590DFD5616,true,false,POINT,,27482,,27482,27482,true,false
edition-target:regional:chol-southeast-Latn-MX,Chol del sureste in Mexico,chol-southeast-Latn-MX,27199.000000,27199.000000,575.384171,17982.744171,85,195,OUTSIDE,POSSIBLE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:chol-southeast-Latn-MX,auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:chol-southeast-Latn-MX,ADMIT,A_REGIONAL_EXACT_TYPED_PERSON,regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:chol-southeast-Latn-MX,AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS,chol-southeast-Latn-MX,REGIONAL_EMPIRICAL_STRATUM,7a50c13df9492851b456bb26123c812a42b15334bc96a1813e6aad5e148acb52,c3c998194cd332d9ecd0b585e411223612f42b9db17fd0401dd79177c13b8a69,a1208c735f61d3c4c57d1e67e0d6e006f04d753f2de9d0b66d104bb503cc950d,4e641a703aef367444cb80fb65e8a9de4bdc3ee0030b6af04da5be43d7d15cdc;4bcfee26bf928ba1873b11464cc67971876216d3b9e6e364a253c1f65fe1c32b;e24d06eb98d306e3cc02fa8b12f6ecc2e0e6d8a932739eaad977d8ccb97ca1a2;7e71f12fa5d4b32811d5235352dd285b5b65ce84cf8e71348332d70554a08579,true,false,POINT,,27199,,27199,27199,true,false
edition-target:regional:nah-istmo-Latn-MX,Náhuatl del Istmo,nah-istmo-Latn-MX,26636.000000,26636.000000,563.474127,17610.514127,85,195,OUTSIDE,POSSIBLE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:nah-istmo-Latn-MX,auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:nah-istmo-Latn-MX,ADMIT,A_REGIONAL_EXACT_TYPED_PERSON,regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:nah-istmo-Latn-MX,AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS,nah-istmo-Latn-MX,REGIONAL_EMPIRICAL_STRATUM,e32509cfd4ff0c26aeefa17b6ab414b5221aa8d4230fec32767e2fd4a8893f52,93493bb70885823448592472a717821b62fbb8b26cecab5de5d0171dfcc44376,5fb8fef13f6e04f3a63211cc8137e56fc7c218ca3329891fcd1c335a9d8dcdb8,4123ed823122176c1bef6945dc39949d2e15a1878e280bfa299180b4640538ca;911deb36a0f3e8e7d16064d049431821461e16a065d2e17a75593a265e63093e;4e641a703aef367444cb80fb65e8a9de4bdc3ee0030b6af04da5be43d7d15cdc;4bcfee26bf928ba1873b11464cc67971876216d3b9e6e364a253c1f65fe1c32b;72fa9f5310d8320480dd71bbf7c5afcb6ba8e563fd0f255c2c6c888203574b86;1cf6784c00e1387887a6f62822885b4db4171b54d010d96dfbd74e6782572d5e;7e71f12fa5d4b32811d5235352dd285b5b65ce84cf8e71348332d70554a08579;eea9f7d4560e8753e50550dab0d492d07a031f3677f2c3b90c4ab0baf6f6449d;7b3abc9ebea0cc24c9388babcb42b7f81d7267c89597fae3f81348f87154a612,true,false,POINT,,26636,,26636,26636,true,false
edition-target:lang:ccr-GT,Chalchiteko,ccr-GT,21550.000000,21550.000000,2370.500000,16162.500000,86,183,OUTSIDE,POSSIBLE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:594ab3c4757cd073bd5445a3,auth:canonical:canonical:pop:594ab3c4757cd073bd5445a3,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:594ab3c4757cd073bd5445a3,legacy_canonical_population,pop:594ab3c4757cd073bd5445a3,language_population_or_context,9092fe9195dde1ebc655642e82094fc8518663f00959353630468142961caa3f,0ed773cd420a0e7d40b8b5dea55de6d91bace3ea149dad974b2bb27b535e4925,0811f506161e0d3d151f221c29ef5705af1a064b11a082b828d2085fb13298cb,4C646DEC532104F47E31C744EDC13A0E85B3FB2C4FBE2C8C0258AC44CD2B7790,true,false,POINT,,21550,,21550,21550,true,false
edition-target:lang:haw-Latn-US,ʻŌlelo Hawaiʻi,haw-Latn-US,25490.000000,25490.000000,0.000000,15886.302376,86,204,OUTSIDE,POSSIBLE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:haw-Latn-US-HI,auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:haw-Latn-US-HI,ADMIT,B_REGIONAL_ESTIMATE,regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:haw-Latn-US-HI,OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS,haw-Latn-US-HI,REGIONAL_EMPIRICAL_STRATUM,a57c42fe7c3b0eb7eed558bdf2c583c658ba2d996d4b811bf6d05572dfeaaa79,127f616fdccff736a5d619af48627025df8e071ab2d860ca630ab0a87263fdc5,73b1b4f8a414a70c20da53af5eac334e8664cd8640decdc56e9644b4e8cd10ae,df4e84a4fe88fcc4a2a3089b6ed111abcdb836cd62a920b345359b98b120d576;f693806991507c6160cbb6b41865e6ae16bf9382db749185e2dddeeda6d0a8ca;e724faea3cb74b0e671a0d40b13b8e655ead901c0f29d963edc6365745751e03;7e71f12fa5d4b32811d5235352dd285b5b65ce84cf8e71348332d70554a08579;3e45c06f376cb8f9cfe88fec638596913deb9d22c05262416a75a978b22f5209,true,false,POINT,25490,25490,25490,25490,25490,true,false
edition-target:lang:gui-BO,Bolivian Guaraní,gui-BO,17592.000000,17592.000000,1935.120000,13194.000000,92,185,OUTSIDE,POSSIBLE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:5ab79476db66dcaf0ddce85e,auth:canonical:canonical:pop:5ab79476db66dcaf0ddce85e,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:5ab79476db66dcaf0ddce85e,legacy_canonical_population,pop:5ab79476db66dcaf0ddce85e,language_population_or_context,b3d7616552ccf338347e67ae0f5a8db6a464b52b6a892a04c330cd72a2bf9328,1f70d4d38424532ba064fb60e4d3b885054accf37702fd1155a92e59249e7bf7,0003389f285d3f25d88384429d2112e2fd2be77bb5128d774ef4101d4d780f1b,924EB98438766B0E33568FCC094801EDFB9FEAE19E22C9C5144F895E93424E8F,true,false,POINT,,17592,,17592,17592,true,false
edition-target:lang:pon-Latn-FM,Pohnpeian,pon-Latn-FM,17787.000000,17787.000000,1956.570000,13340.250000,92,185,OUTSIDE,POSSIBLE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:13469bc5808556f0312a2d3e,auth:canonical:canonical:pop:13469bc5808556f0312a2d3e,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:13469bc5808556f0312a2d3e,legacy_canonical_population,pop:13469bc5808556f0312a2d3e,language_population_or_context,e6c07107a542435f051c65f3e60cacea1a6054b901303c13ec1d6f2d20cf513e,2141ad8dd7c42ce9e9884e6bb6699863087d2a79bb6d935a7b4ecceb16d99100,572cbd7c5c39c39f7cf98cde4e526a036de4051fd4a2304fdcfe042d170461d5,581B729BAD4DC52E4F607C06D9DD508B7904B213E0F5C4C829E2F1881ECC59FF,true,false,POINT,17787,17787,17787,17787,17787,true,false
edition-target:regional:nah-sierra-oeste-puebla-Latn-MX,Náhuatl de la Sierra oeste de Puebla,nah-sierra-oeste-puebla-Latn-MX,19482.000000,19482.000000,412.134064,12880.614064,92,195,OUTSIDE,POSSIBLE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:nah-sierra-oeste-puebla-Latn-MX,auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:nah-sierra-oeste-puebla-Latn-MX,ADMIT,A_REGIONAL_EXACT_TYPED_PERSON,regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:nah-sierra-oeste-puebla-Latn-MX,AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS,nah-sierra-oeste-puebla-Latn-MX,REGIONAL_EMPIRICAL_STRATUM,174444ff341bac4d4f8bae7f3df97bde203bf9660eb8b8a95ac1002ff7854499,75f260187b0c190bbdfee67a71664d87abc9d5373998c1f5844d31ec4a9e11df,8cb4a4145e04a087a9a8cef57e5421d7306d33f8c5cd2134b1748227ad4448a6,4123ed823122176c1bef6945dc39949d2e15a1878e280bfa299180b4640538ca;911deb36a0f3e8e7d16064d049431821461e16a065d2e17a75593a265e63093e;4e641a703aef367444cb80fb65e8a9de4bdc3ee0030b6af04da5be43d7d15cdc;4bcfee26bf928ba1873b11464cc67971876216d3b9e6e364a253c1f65fe1c32b;72fa9f5310d8320480dd71bbf7c5afcb6ba8e563fd0f255c2c6c888203574b86;1cf6784c00e1387887a6f62822885b4db4171b54d010d96dfbd74e6782572d5e;7e71f12fa5d4b32811d5235352dd285b5b65ce84cf8e71348332d70554a08579;eea9f7d4560e8753e50550dab0d492d07a031f3677f2c3b90c4ab0baf6f6449d;7b3abc9ebea0cc24c9388babcb42b7f81d7267c89597fae3f81348f87154a612,true,false,POINT,,19482,,19482,19482,true,false
edition-target:lang:caa-GT,Ch’orti’,caa-GT,16663.000000,16663.000000,1832.930000,12497.250000,94,185,OUTSIDE,POSSIBLE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:9b57986f4e4befb44530dc24,auth:canonical:canonical:pop:9b57986f4e4befb44530dc24,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:9b57986f4e4befb44530dc24,legacy_canonical_population,pop:9b57986f4e4befb44530dc24,language_population_or_context,af97b8228aa8799d15319343577878c15ec319ee6d3d8374a1682d859193724c,b10d422f0bdf5a2b4f3d613d079a6d078147581d28f5b4f09c6c1916bdcf7f34,36e5353105242dcb25d52757fe121c3a1cbd8a4190f82ce6e5beead4efa471cc,4C646DEC532104F47E31C744EDC13A0E85B3FB2C4FBE2C8C0258AC44CD2B7790,true,false,POINT,,16663,,16663,16663,true,false
edition-target:lang:dhv-Latn-NC,Drehu,dhv-Latn-NC,15900.000000,15900.000000,2448.600000,12624.600000,94,183,OUTSIDE,POSSIBLE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:71024bd452756cac8abda116,auth:canonical:canonical:pop:71024bd452756cac8abda116;auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:dhv-Latn-NC,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:71024bd452756cac8abda116,legacy_canonical_population,pop:71024bd452756cac8abda116,language_population_or_context,372eea232ee5d1576b1afdfba288c872370431faee333e4ced5a369cbebc6dd2,a4a669fa2c0d9914b290f6093ceda496796f6468d781a48ec2c94b3e21655421,4e7bd8f6caee97978ed5c5276c729041d8126770f69decd26a5f3a633cc1a4b6,E4F0C811B058EF6A02BE79BE15EE729E882DAC48148C5FBCADFC9B67C6B80C31,true,false,POINT,15900,15900,15900,15900,15900,true,false
edition-target:regional:nah-mexicano-oriente-central-Latn-MX,Mexicano del oriente central,nah-mexicano-oriente-central-Latn-MX,18909.000000,18909.000000,400.012474,12501.772474,94,195,OUTSIDE,POSSIBLE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:nah-mexicano-oriente-central-Latn-MX,auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:nah-mexicano-oriente-central-Latn-MX,ADMIT,A_REGIONAL_EXACT_TYPED_PERSON,regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:nah-mexicano-oriente-central-Latn-MX,AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS,nah-mexicano-oriente-central-Latn-MX,REGIONAL_EMPIRICAL_STRATUM,90aad3f56567f3f5a586493fbab8dabe3e2e128fa87b7d70c8a1ebb4da9f4073,13010e2665d1250b8d93841db845864d799ad2218d33ade7e2a19945d409bceb,aa75509e9a12797b0ca9a3141d9ab77dd299b75ff64689c13026dd32d0e9fa16,4123ed823122176c1bef6945dc39949d2e15a1878e280bfa299180b4640538ca;911deb36a0f3e8e7d16064d049431821461e16a065d2e17a75593a265e63093e;4e641a703aef367444cb80fb65e8a9de4bdc3ee0030b6af04da5be43d7d15cdc;4bcfee26bf928ba1873b11464cc67971876216d3b9e6e364a253c1f65fe1c32b;72fa9f5310d8320480dd71bbf7c5afcb6ba8e563fd0f255c2c6c888203574b86;1cf6784c00e1387887a6f62822885b4db4171b54d010d96dfbd74e6782572d5e;7e71f12fa5d4b32811d5235352dd285b5b65ce84cf8e71348332d70554a08579;eea9f7d4560e8753e50550dab0d492d07a031f3677f2c3b90c4ab0baf6f6449d;7b3abc9ebea0cc24c9388babcb42b7f81d7267c89597fae3f81348f87154a612,true,false,POINT,,18909,,18909,18909,true,false
edition-target:lang:ojs-CA,Oji-Cree,ojs-CA,15305.000000,15305.000000,1683.550000,11478.750000,96,185,OUTSIDE,POSSIBLE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:750ff1a1ce930cd090bdce4e,auth:canonical:canonical:pop:750ff1a1ce930cd090bdce4e;auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:ojs-script-unresolved-CA,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:750ff1a1ce930cd090bdce4e,legacy_canonical_population,pop:750ff1a1ce930cd090bdce4e,language_population_or_context,a8b88dd409446ab72b5044de053e20672963e9571f0e5ed3133cd1d287a259ba,139a5f2b1faf51129b3f291a31369e800b48badec1a917f4182958275b4d8601,81c8244700ab05a32b806db0c30c8e0a2371460434ac18fc510141773cdb6c43,87059F4EDC74D23ECD58E875C042C0C4F79A898243CB5071FA01A64292112D60,true,false,POINT,,15305,,15305,15305,true,false
edition-target:lang:agu-GT,Awakateko,agu-GT,10145.000000,10145.000000,1115.950000,7608.750000,97,190,OUTSIDE,POSSIBLE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:f71177c091b3e0054383d5d4,auth:canonical:canonical:pop:f71177c091b3e0054383d5d4,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:f71177c091b3e0054383d5d4,legacy_canonical_population,pop:f71177c091b3e0054383d5d4,language_population_or_context,6776c37b9558a3ba3a8c19f2fb5389200e41937a7dc2e9e19d041b188b3a22fc,092512b0d00a00abcb6ebb807664447cd147bc3fda40a79b883b4edc970b37b8,3b5c5f7dcdaf5d450bb0dd3578a2d0e08b160aaa10983986d08b670c310420f0,4C646DEC532104F47E31C744EDC13A0E85B3FB2C4FBE2C8C0258AC44CD2B7790,true,false,POINT,,10145,,10145,10145,true,false
edition-target:lang:aoa-Latn-ST,Angolar,aoa-Latn-ST,11377.000000,11377.000000,1251.470000,8532.750000,97,190,OUTSIDE,POSSIBLE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:regional:AFRICA_EMPIRICAL_NEED_INPUTS:aoa-Latn-ST,auth:regional:AFRICA_EMPIRICAL_NEED_INPUTS:aoa-Latn-ST,ADMIT,A_REGIONAL_EXACT_TYPED_PERSON,regional:AFRICA_EMPIRICAL_NEED_INPUTS:aoa-Latn-ST,AFRICA_EMPIRICAL_NEED_INPUTS,aoa-Latn-ST,REGIONAL_EMPIRICAL_STRATUM,a874d43c94010343524e53ed4f19d6c3a594bdca235091df8d0133f753159aa5,bf58b9f2a8ad9471ae22c515f125f7c9b465ec73942033cd2649b1540d3b9171,1f34b595e14f9c922e2364807f62fe1b910a63ae99fbf57e452064d1712bddf6,bff4a7760d2e199fe45afc53be54bb8bd7d97a0f5b6d9b3cd053ddd35cf8aebc,true,false,POINT,11377,11377,11377,11377,11377,true,false
edition-target:lang:crk-CA,Nehiyawewin,crk-CA,12005.000000,12005.000000,1320.550000,9003.750000,97,189,OUTSIDE,POSSIBLE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:29ee505aeed4c97162d1fe98,auth:canonical:canonical:pop:29ee505aeed4c97162d1fe98;auth:regional:AMERICAS_EUROPE_EMPIRICAL_NEED_INPUTS:crk-Latn-CA,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:29ee505aeed4c97162d1fe98,legacy_canonical_population,pop:29ee505aeed4c97162d1fe98,language_population_or_context,ba7dc4cc70fece9477e1eda9f93ade2e565d1f05f39030930fee3d0fcc62c1f8,9b23140bf0fd2e53b3f67180de08f0c96c297781463869c66dad8166c2646acf,4cad8ce8d39ab199b857a270ac6fa5667d47c7def706d1f65dd3c66516f1b23b,87059F4EDC74D23ECD58E875C042C0C4F79A898243CB5071FA01A64292112D60,true,false,POINT,,12005,,12005,12005,true,false
edition-target:lang:moe-CA,Innu-Aimun,moe-CA,10740.000000,10740.000000,1181.400000,8055.000000,97,190,OUTSIDE,POSSIBLE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:1698830a17c6f59ef42306e5,auth:canonical:canonical:pop:1698830a17c6f59ef42306e5,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:1698830a17c6f59ef42306e5,legacy_canonical_population,pop:1698830a17c6f59ef42306e5,language_population_or_context,7ba61d4403a7dbff210b6863782bcab45d10ba1ebed64ca59816ec8e9b0ef7c2,356a926a7c8ab9d6bb860cf5e5957be368c1992a0d10aba42a88a78b046803a6,ab4e139781a7e06300ebbeab2e18e378ae6dd459106e48e6fa164b78ccf87192,87059F4EDC74D23ECD58E875C042C0C4F79A898243CB5071FA01A64292112D60,true,false,POINT,,10740,,10740,10740,true,false
edition-target:lang:na-Latn-NR,Nauruan,na-Latn-NR,11009.000000,11019.000000,1695.386000,8749.086000,97,185,OUTSIDE,POSSIBLE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:na-Latn-NR,auth:canonical:canonical:pop:6275ddc5fb49a1ec70eec247;auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:na-Latn-NR,ADMIT,B_REGIONAL_INTERVAL_TYPED_PERSON,regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:na-Latn-NR,OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS,na-Latn-NR,REGIONAL_EMPIRICAL_STRATUM,88006f6a4ca5a0dd4ae9ed048d768e2d403c19ceed9dc24be7cf1e65a75064cf,2cf677ce837b07c41a1b40219039452b6cf1b9fb18da61fdd1dc1fb7beda9aae,802942dc62aaa40e46e7d27dcc7cc917cfd4a6b389ec013b6c3c44dec6ff048e,7bf96b6a1f9b7268c79eb09c350c4cefa5200b7ef287af90aacb7aa0b12e0e47;7bf4945d0d3b47f74c0eee60d65b033e624dc3c19f69b969bd4765a85115c28a;9d487ccc585d05289f8d5786fa8a26830e2a84c43bb37cf034ed2eb2ca76c9ff;7e71f12fa5d4b32811d5235352dd285b5b65ce84cf8e71348332d70554a08579;3e45c06f376cb8f9cfe88fec638596913deb9d22c05262416a75a978b22f5209,true,false,INTERVAL,11009,11014,11019,11009,11019,true,false
edition-target:lang:pau-Latn-PW,Palauan,pau-Latn-PW,12399.000000,12399.000000,1909.446000,9844.806000,97,185,OUTSIDE,POSSIBLE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:e58d5d7fe380971e766c4716,auth:canonical:canonical:pop:e58d5d7fe380971e766c4716;auth:regional:OCEANIA_CENTRAL_ASIA_EMPIRICAL_INPUTS:pau-Latn-PW,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:e58d5d7fe380971e766c4716,legacy_canonical_population,pop:e58d5d7fe380971e766c4716,language_population_or_context,054ca825eaca57dc3ccc03e66b83878a7cab31901ce004552153a64d46e200cd,1b262877b6397fdc37de880aa2b662f7ac0cf5009d9fe7e153e8754a448e82c8,e1436a5580472cb40e1dfc7978090f25379eed2d72f87f4df4d5dac989d5d66e,6DFCA7B309721BE0C7D9623D03E8B75295389C737669763FF756F3E2D80EC3DB,true,false,POINT,12399,12399,12399,12399,12399,true,false
edition-target:lang:poc-GT,Poqomam,poc-GT,10787.000000,10787.000000,1186.570000,8090.250000,97,190,OUTSIDE,POSSIBLE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:6ca2f835abe6c18b9897f4b1,auth:canonical:canonical:pop:6ca2f835abe6c18b9897f4b1,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:6ca2f835abe6c18b9897f4b1,legacy_canonical_population,pop:6ca2f835abe6c18b9897f4b1,language_population_or_context,35b10e1901a78bc07a16dd8da37741cc2a3c0e3e408c1d5626595cb8e15f3db4,62ddcd63f7950c73c894dad67b3fc270df2e4131456a77ec0c20f0c3df825f4a,d32436407c3ac345798ced6f1b5f2fedda72bfc76bcc98cb4ffa9fd5547db70f,4C646DEC532104F47E31C744EDC13A0E85B3FB2C4FBE2C8C0258AC44CD2B7790,true,false,POINT,,10787,,10787,10787,true,false
edition-target:lang:prl-PE,Peruvian Sign Language,prl-PE,10447.000000,10447.000000,1399.898000,8085.978000,97,189,OUTSIDE,POSSIBLE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:bbe199a06c15dc411f4b0e33,auth:canonical:canonical:pop:bbe199a06c15dc411f4b0e33,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:bbe199a06c15dc411f4b0e33,legacy_canonical_population,pop:bbe199a06c15dc411f4b0e33,language_population_or_context,fe22ea9cef7b93f417f7daa7058a67b966ccb9a2d86369a12f33f6ad528e0d72,ca85c4a1a22f37d7c9e1761ae283bd609bfed38e8c8145b23aca6a6e6163bd50,702f9e3abe5c8addbde9d4d43a4fd89a08efa5f934e1539f0e8e7d2a052c2839,32BCB76A458D703F2DB69AE332750E3148C68699DDF52C9B5CBCFD62964029FF,true,false,POINT,10447,10447,10447,10447,10447,true,false
edition-target:lang:ch-Latn-MP,CHamoru,ch-Latn-MP,9579.000000,9579.000000,1053.690000,7184.250000,98,190,OUTSIDE,POSSIBLE,DIRECT_OR_DERIVED_PERSON_MEASURE,person_need,L-ID_PARTIAL_IDENTIFICATION_ENVELOPE,auth:canonical:canonical:pop:8abc697a2c611942e19c1d54,auth:canonical:canonical:pop:8abc697a2c611942e19c1d54,ADMIT,A_DIRECT_TYPED_PERSON,canonical:pop:8abc697a2c611942e19c1d54,legacy_canonical_population,pop:8abc697a2c611942e19c1d54,language_population_or_context,7e7997d20c03280ca5d05fbf5883ac2bb0078abab0f1d6c9114edeef97bc2e07,7e00506c4fc90eafa138dbe68aca35e72a45c021551f845cf25ccb9c709072ea,e806a73d178b39fb8f21e31718d73af2ae8d7034843b9730a1017ab7d92a20d0,A3F01D57341FB17D5F3F61E6C5D12C51BF6B9984D57E27069DBB4E515BEA9146,true,false,POINT,9579,9579,9579,9579,9579,true,false
